id,status,funded_amount,activity,country,geo_level,post,expire,loan_amount,humans,smile,gender,age
1304030,funded,3000,Home Energy,Palestine,town,2017-05-29T10:00:02Z,2017-06-28T10:00:02Z,3000,S,1,male,26.9
1303185,fundraising,0,Farming,Kenya,town,2017-05-29T09:50:03Z,2017-06-28T09:50:03Z,650,NA,NA,NA,NA
1304021,funded,250,General Store,Philippines,town,2017-05-29T09:50:03Z,2017-06-28T09:50:03Z,250,S,0.648,male,66.7
1304022,funded,50,Home Energy,Kenya,town,2017-05-29T09:50:03Z,2017-06-28T09:50:03Z,50,S,0.192,male,50.5
1304013,funded,425,Fish Selling,Philippines,town,2017-05-29T09:40:05Z,2017-06-28T09:40:05Z,425,S,0.271,female,28.8
1304018,funded,225,Weaving,Philippines,town,2017-05-29T09:40:05Z,2017-06-28T09:40:05Z,225,S,0.139,male,50.6
1304019,funded,225,General Store,Philippines,town,2017-05-29T09:40:05Z,2017-06-28T09:40:05Z,225,S,0.001,male,82.7
1303980,fundraising,75,Cereals,Kenya,town,2017-05-29T09:30:05Z,2017-06-28T09:30:05Z,600,S,0.002,male,36.7
1304015,funded,250,Pigs,Philippines,town,2017-05-29T09:30:05Z,2017-06-28T09:30:04Z,250,S,0.92,female,23.5
1304016,funded,275,Pigs,Philippines,town,2017-05-29T09:30:05Z,2017-06-28T09:30:05Z,275,S,0.171,female,77.2
1306975,funded,675,Personal Medical Expenses,Mexico,town,2017-05-29T09:30:05Z,2017-06-28T09:30:05Z,675,S,0.99,female,37.1
1304017,funded,300,Pigs,Philippines,town,2017-05-29T09:30:03Z,2017-06-28T09:30:02Z,300,S,0.239,female,42.7
1303979,fundraising,0,Cereals,Kenya,town,2017-05-29T09:20:05Z,2017-06-28T09:20:05Z,400,S,0.737,male,42.2
1304012,funded,425,Flowers,Philippines,town,2017-05-29T09:20:04Z,2017-06-28T09:20:04Z,425,S,0.054,male,23.3
1304014,funded,375,Services,Philippines,town,2017-05-29T09:20:04Z,2017-06-28T09:20:04Z,375,S,0.115,female,40.5
1304011,funded,150,Home Appliances,Kenya,town,2017-05-29T09:00:03Z,2017-06-28T09:00:03Z,150,NA,NA,NA,NA
1303898,fundraising,0,Farming,Cambodia,town,2017-05-29T08:50:03Z,2017-06-28T08:50:03Z,1000,S,0.168,female,37
1299846,funded,250,Musical Performance,Tajikistan,town,2017-05-29T08:40:05Z,2017-06-28T08:40:05Z,250,M,NA,NA,NA
1304010,funded,225,Personal Housing Expenses,Philippines,town,2017-05-29T08:40:05Z,2017-06-28T08:40:05Z,225,S,0.717,female,31.4
1303897,funded,2225,Pigs,Vietnam,town,2017-05-29T08:30:03Z,2017-06-28T08:30:03Z,2225,NA,NA,NA,NA
1299839,funded,300,Agriculture,Tajikistan,town,2017-05-29T08:30:02Z,2017-06-28T08:30:02Z,300,NA,NA,NA,NA
1304009,funded,250,Pigs,Philippines,town,2017-05-29T08:20:04Z,2017-06-28T08:20:04Z,250,S,0.581,female,45.2
1299815,funded,825,Personal Medical Expenses,Tajikistan,town,2017-05-29T08:00:03Z,2017-06-28T08:00:03Z,825,S,0,male,28.8
1299820,funded,600,Sewing,Tajikistan,town,2017-05-29T08:00:02Z,2017-06-28T08:00:02Z,600,S,0.135,female,58
1304004,funded,575,Rickshaw,Pakistan,town,2017-05-29T07:50:08Z,2017-06-28T07:50:08Z,575,M,NA,NA,NA
1304007,fundraising,200,General Store,Pakistan,town,2017-05-29T07:50:08Z,2017-06-28T07:50:08Z,575,M,NA,NA,NA
1299814,fundraising,0,Auto Repair,Tajikistan,town,2017-05-29T07:50:07Z,2017-06-28T07:50:07Z,300,S,0.07,male,51
1304003,fundraising,0,Farming,Cambodia,town,2017-05-29T07:50:07Z,2017-06-28T07:50:07Z,1000,M,NA,NA,NA
1307892,fundraising,25,Farming,El Salvador,town,2017-05-29T07:50:07Z,2017-06-28T07:50:07Z,1500,NA,NA,NA,NA
1304000,funded,425,Food Production/Sales,Philippines,town,2017-05-29T07:50:06Z,2017-06-28T07:50:05Z,425,S,0,female,26.5
1304005,funded,325,Cattle,Philippines,town,2017-05-29T07:50:06Z,2017-06-28T07:50:06Z,325,S,0.988,female,34.7
1304008,funded,175,Transportation,Philippines,town,2017-05-29T07:50:03Z,2017-06-28T07:50:03Z,175,S,1,male,43.2
1304001,fundraising,100,Motorcycle Transport,Cambodia,town,2017-05-29T07:50:02Z,2017-06-28T07:50:02Z,500,S,0.005,female,27.1
1304006,funded,375,Personal Medical Expenses,Tajikistan,town,2017-05-29T07:50:02Z,2017-06-28T07:50:02Z,375,S,0.013,female,47.9
1303993,funded,325,Pigs,Philippines,town,2017-05-29T07:30:20Z,2017-06-28T07:30:19Z,325,S,0.171,female,35.1
1303994,funded,425,General Store,Philippines,town,2017-05-29T07:30:20Z,2017-06-28T07:30:20Z,425,S,0.052,female,26.8
1303997,funded,250,Personal Expenses,Philippines,town,2017-05-29T07:30:20Z,2017-06-28T07:30:20Z,250,S,0.508,female,15.9
1303999,funded,400,Fruits & Vegetables,Philippines,town,2017-05-29T07:30:20Z,2017-06-28T07:30:20Z,400,S,0,female,40
1303995,funded,250,Pigs,Philippines,town,2017-05-29T07:30:07Z,2017-06-28T07:30:07Z,250,S,0.002,male,42.9
1307886,funded,525,Food Production/Sales,Nicaragua,town,2017-05-29T07:30:05Z,2017-06-28T07:30:05Z,525,S,0.011,female,47.2
1301235,funded,175,Food Production/Sales,Togo,town,2017-05-29T07:20:27Z,2017-06-28T07:20:27Z,175,S,0.123,female,31.8
1301239,funded,225,Beauty Salon,Togo,town,2017-05-29T07:20:27Z,2017-06-28T07:20:27Z,225,NA,NA,NA,NA
1299798,fundraising,0,Animal Sales,Tajikistan,town,2017-05-29T07:20:26Z,2017-06-28T07:20:26Z,550,NA,NA,NA,NA
1299806,fundraising,275,Livestock,Tajikistan,town,2017-05-29T07:20:26Z,2017-06-28T07:20:26Z,475,S,0.41,female,37.8
1303988,funded,200,Retail,Pakistan,town,2017-05-29T07:20:26Z,2017-06-28T07:20:26Z,200,NA,NA,NA,NA
1301232,funded,450,Food Production/Sales,Burkina Faso,town,2017-05-29T07:20:25Z,2017-06-28T07:20:25Z,450,M,NA,NA,NA
1303989,funded,225,Cattle,Philippines,town,2017-05-29T07:20:22Z,2017-06-28T07:20:21Z,225,S,0.288,female,42.7
1303990,funded,425,Food Production/Sales,Philippines,town,2017-05-29T07:20:22Z,2017-06-28T07:20:22Z,425,S,0.023,male,57.9
1303991,funded,225,Personal Expenses,Philippines,town,2017-05-29T07:20:22Z,2017-06-28T07:20:22Z,225,S,0.774,female,41.2
1303956,funded,975,Grocery Store,Tanzania,town,2017-05-29T07:20:03Z,2017-06-28T07:20:03Z,975,M,NA,NA,NA
1303987,funded,425,Fruits & Vegetables,Philippines,town,2017-05-29T07:00:20Z,2017-06-28T07:00:20Z,425,S,0.883,female,45.1
1303986,funded,325,Pigs,Philippines,town,2017-05-29T07:00:19Z,2017-06-28T07:00:19Z,325,S,0.999,female,74.1
1303984,funded,325,Grocery Store,India,town,2017-05-29T06:50:08Z,2017-06-28T06:50:07Z,325,S,0,male,26.7
1303983,funded,225,Pigs,Philippines,town,2017-05-29T06:50:07Z,2017-06-28T06:50:07Z,225,S,0.019,female,48.6
1303985,funded,475,General Store,Philippines,town,2017-05-29T06:50:03Z,2017-06-28T06:50:03Z,475,S,0.935,female,35.6
1303977,fundraising,125,Farming,Kenya,town,2017-05-29T06:40:06Z,2017-06-28T06:40:06Z,600,NA,NA,NA,NA
1303975,funded,400,Farming,Kenya,town,2017-05-29T06:40:05Z,2017-06-28T06:40:05Z,400,NA,NA,NA,NA
1303976,funded,600,Pigs,Philippines,town,2017-05-29T06:40:05Z,2017-06-28T06:40:05Z,600,S,0.161,female,28.1
1303913,funded,125,Home Appliances,Cambodia,town,2017-05-29T06:30:05Z,2017-06-28T06:30:05Z,125,NA,NA,NA,NA
1303915,funded,500,Home Appliances,Cambodia,town,2017-05-29T06:30:05Z,2017-06-28T06:30:05Z,500,S,0.315,male,93.2
1303974,funded,225,Personal Housing Expenses,Philippines,town,2017-05-29T06:30:05Z,2017-06-28T06:30:05Z,225,S,0.955,male,16.1
1303981,funded,125,Personal Expenses,Philippines,town,2017-05-29T06:30:05Z,2017-06-28T06:30:05Z,125,S,0.122,male,45.5
1303912,funded,2475,Pigs,Vietnam,town,2017-05-29T06:20:04Z,2017-06-28T06:20:04Z,2475,M,NA,NA,NA
1303906,funded,325,Pigs,Philippines,town,2017-05-29T06:20:03Z,2017-06-28T06:20:03Z,325,NA,NA,NA,NA
1303909,fundraising,150,Farming,Cambodia,town,2017-05-29T06:10:02Z,2017-06-28T06:10:02Z,3475,NA,NA,NA,NA
1303911,fundraising,175,Farming,Cambodia,town,2017-05-29T06:10:02Z,2017-06-28T06:10:02Z,1250,NA,NA,NA,NA
1303904,fundraising,0,Farming,Cambodia,town,2017-05-29T06:00:03Z,2017-06-28T06:00:02Z,1000,M,NA,NA,NA
1303907,fundraising,0,Farming,Cambodia,town,2017-05-29T06:00:03Z,2017-06-28T06:00:03Z,1000,M,NA,NA,NA
1301195,funded,200,Agriculture,Cameroon,country,2017-05-29T05:40:03Z,2017-06-28T05:40:03Z,200,NA,NA,NA,NA
1301223,funded,175,Food,Togo,town,2017-05-29T05:40:03Z,2017-06-28T05:40:03Z,175,NA,NA,NA,NA
1303903,funded,1500,Pigs,Vietnam,town,2017-05-29T05:40:03Z,2017-06-28T05:40:03Z,1500,M,NA,NA,NA
1303905,fundraising,325,Personal Housing Expenses,Vietnam,town,2017-05-29T05:40:03Z,2017-06-28T05:40:03Z,2650,M,NA,NA,NA
1301222,fundraising,75,Retail,Senegal,country,2017-05-29T05:40:02Z,2017-06-28T05:40:02Z,875,M,NA,NA,NA
1301202,funded,350,Clothing Sales,Togo,town,2017-05-29T05:30:03Z,2017-06-28T05:30:03Z,350,S,0.012,male,25.4
1303901,funded,2425,Farming,Vietnam,town,2017-05-29T05:30:03Z,2017-06-28T05:30:03Z,2425,NA,NA,NA,NA
1301206,funded,200,Farming,Cameroon,country,2017-05-29T05:30:02Z,2017-06-28T05:30:02Z,200,S,0.476,male,28.4
1303902,funded,1050,Farming,Cambodia,town,2017-05-29T05:30:02Z,2017-06-28T05:30:02Z,1050,M,NA,NA,NA
1301181,funded,250,Agriculture,Madagascar,town,2017-05-29T05:20:03Z,2017-06-28T05:20:03Z,250,S,0.531,male,37.8
1301191,funded,175,Pigs,Madagascar,town,2017-05-29T05:20:03Z,2017-06-28T05:20:03Z,175,S,0.054,male,53.4
1301203,funded,475,Retail,Togo,town,2017-05-29T05:20:03Z,2017-06-28T05:20:03Z,475,S,0.967,female,40.1
1303899,funded,2175,Pigs,Vietnam,town,2017-05-29T05:20:03Z,2017-06-28T05:20:03Z,2175,M,NA,NA,NA
1303896,fundraising,200,Farming,Cambodia,town,2017-05-29T05:10:05Z,2017-06-28T05:10:05Z,500,M,NA,NA,NA
1303978,funded,325,Pigs,Philippines,town,2017-05-29T05:10:05Z,2017-06-28T05:10:05Z,325,S,1,female,53.2
1303973,funded,200,Farming,Kenya,town,2017-05-29T04:50:05Z,2017-06-28T04:50:05Z,200,NA,NA,NA,NA
1303971,funded,200,Food Production/Sales,Philippines,town,2017-05-29T04:50:04Z,2017-06-28T04:50:04Z,200,S,0.518,female,82.8
1303972,funded,250,Flowers,Philippines,town,2017-05-29T04:50:04Z,2017-06-28T04:50:04Z,250,S,0.013,female,28.6
1303970,funded,325,Pigs,Philippines,town,2017-05-29T04:40:05Z,2017-06-28T04:40:05Z,325,S,0.242,female,21.5
1303969,funded,375,Pigs,Philippines,town,2017-05-29T04:40:03Z,2017-06-28T04:40:02Z,375,S,1,female,35
1303961,funded,400,Food Production/Sales,Philippines,town,2017-05-29T04:30:05Z,2017-06-28T04:30:05Z,400,S,0.008,female,39.3
1303963,funded,225,General Store,Philippines,town,2017-05-29T04:30:05Z,2017-06-28T04:30:05Z,225,S,0.722,male,21.7
1303968,funded,325,General Store,Philippines,town,2017-05-29T04:30:05Z,2017-06-28T04:30:05Z,325,S,0.085,female,40.1
1303966,funded,225,Grocery Store,Philippines,town,2017-05-29T04:30:03Z,2017-06-28T04:30:03Z,225,S,0.013,female,29
1303967,funded,250,Bakery,Tajikistan,town,2017-05-29T04:30:02Z,2017-06-28T04:30:02Z,250,S,0.602,female,52.5
1303958,funded,225,Food,Philippines,town,2017-05-29T04:20:06Z,2017-06-28T04:20:05Z,225,S,0.195,male,54.7
1303959,fundraising,25,Farming,Kenya,town,2017-05-29T04:20:06Z,2017-06-28T04:20:06Z,400,S,0.102,male,26.8
1303960,funded,225,Personal Housing Expenses,Philippines,town,2017-05-29T04:20:06Z,2017-06-28T04:20:06Z,225,S,0.116,female,35.5
1303965,funded,200,Farming,Kenya,town,2017-05-29T04:20:06Z,2017-06-28T04:20:06Z,200,S,0.897,male,36.7
1303964,funded,200,Barber Shop,Philippines,town,2017-05-29T04:20:03Z,2017-06-28T04:20:03Z,200,S,0.352,male,34.8
1303953,funded,325,Fruits & Vegetables,Philippines,town,2017-05-29T04:10:04Z,2017-06-28T04:10:04Z,325,S,0.362,female,37
1303951,funded,300,Embroidery,Pakistan,town,2017-05-29T04:00:02Z,2017-06-28T04:00:02Z,300,S,0.063,female,28.4
1303952,funded,400,Embroidery,Pakistan,town,2017-05-29T04:00:02Z,2017-06-28T04:00:02Z,400,M,NA,NA,NA
1303949,funded,375,Pigs,Philippines,town,2017-05-29T03:50:05Z,2017-06-28T03:50:05Z,375,S,0.001,male,42.4
1303955,funded,550,General Store,Philippines,town,2017-05-29T03:50:05Z,2017-06-28T03:50:05Z,550,S,0.311,female,38.6
1303957,funded,225,Personal Housing Expenses,Philippines,town,2017-05-29T03:50:05Z,2017-06-28T03:50:05Z,225,S,0.106,female,49.5
1303947,funded,225,General Store,Philippines,town,2017-05-29T03:40:04Z,2017-06-28T03:40:04Z,225,S,0.04,male,28.1
1303946,fundraising,0,Farming,Kenya,town,2017-05-29T03:30:03Z,2017-06-28T03:30:03Z,350,S,0.421,male,43.7
1307873,fundraising,400,Florist,El Salvador,town,2017-05-29T03:20:02Z,2017-06-28T03:20:02Z,1500,S,0.01,male,45.8
1307883,fundraising,225,Bakery,El Salvador,town,2017-05-29T03:20:02Z,2017-06-28T03:20:02Z,1000,NA,NA,NA,NA
1303932,funded,175,Home Appliances,Cambodia,town,2017-05-29T03:10:06Z,2017-06-28T03:10:06Z,175,M,NA,NA,NA
1299796,fundraising,100,Food Production/Sales,Tajikistan,town,2017-05-29T03:10:05Z,2017-06-28T03:10:05Z,600,S,0.156,male,48.7
1303944,funded,275,Fish Selling,Philippines,town,2017-05-29T03:10:04Z,2017-06-28T03:10:04Z,275,S,0,female,30.1
1303875,funded,225,Farming,Philippines,town,2017-05-29T03:00:05Z,2017-06-28T03:00:04Z,225,S,0,female,72.8
1303934,fundraising,0,Farming,Cambodia,town,2017-05-29T03:00:05Z,2017-06-28T03:00:05Z,1000,M,NA,NA,NA
1303936,fundraising,100,General Store,Pakistan,town,2017-05-29T03:00:05Z,2017-06-28T03:00:05Z,575,S,0.012,female,25.4
1302946,funded,775,Personal Housing Expenses,Indonesia,town,2017-05-29T02:50:03Z,2017-06-28T02:50:03Z,775,S,0.158,female,27.1
1303925,funded,125,Home Appliances,Cambodia,town,2017-05-29T02:50:03Z,2017-06-28T02:50:03Z,125,M,NA,NA,NA
1303931,funded,250,Fruits & Vegetables,Philippines,town,2017-05-29T02:50:03Z,2017-06-28T02:50:03Z,250,NA,NA,NA,NA
1303933,fundraising,25,Cattle,Tajikistan,town,2017-05-29T02:50:02Z,2017-06-28T02:50:02Z,1200,NA,NA,NA,NA
1303919,funded,375,Personal Products Sales,Philippines,town,2017-05-29T02:40:06Z,2017-06-28T02:40:06Z,375,S,0.293,female,18.7
1303928,funded,125,Home Appliances,Cambodia,town,2017-05-29T02:40:06Z,2017-06-28T02:40:06Z,125,NA,NA,NA,NA
1303644,fundraising,775,Fuel/Firewood,Uganda,town,2017-05-29T02:40:05Z,2017-06-28T02:40:05Z,2025,NA,NA,NA,NA
1303869,funded,175,Pigs,Philippines,town,2017-05-29T02:40:05Z,2017-06-28T02:40:05Z,175,S,0.029,female,32.6
1303929,funded,425,Manufacturing,Philippines,town,2017-05-29T02:40:05Z,2017-06-28T02:40:05Z,425,S,0.057,male,42.4
1303922,fundraising,25,Sewing,Tajikistan,town,2017-05-29T02:40:02Z,2017-06-28T02:40:02Z,725,S,0.385,female,43.1
1303921,funded,125,Home Appliances,Cambodia,town,2017-05-29T02:30:04Z,2017-06-28T02:30:04Z,125,NA,NA,NA,NA
1303655,fundraising,25,Personal Housing Expenses,Uganda,town,2017-05-29T02:30:03Z,2017-06-28T02:30:03Z,850,S,0.173,male,35.4
1303917,fundraising,25,Tailoring,Pakistan,town,2017-05-29T02:30:03Z,2017-06-28T02:30:03Z,775,M,NA,NA,NA
1303920,fundraising,0,Cattle,Cambodia,town,2017-05-29T02:30:03Z,2017-06-28T02:30:03Z,625,S,0.012,female,43.1
1303924,funded,100,Farming,Kenya,town,2017-05-29T02:30:02Z,2017-06-28T02:30:02Z,100,S,0,female,24.8
1303918,funded,225,Home Appliances,Cambodia,town,2017-05-29T02:20:04Z,2017-06-28T02:20:04Z,225,NA,NA,NA,NA
1302937,fundraising,75,Farming,Cambodia,town,2017-05-29T02:20:03Z,2017-06-28T02:20:03Z,1000,S,0.355,female,34.7
1303916,fundraising,0,General Store,Cambodia,town,2017-05-29T02:20:02Z,2017-06-28T02:20:02Z,1500,S,0.058,female,28.8
1301189,fundraising,450,Clothing Sales,Madagascar,town,2017-05-29T02:10:03Z,2017-06-28T02:10:03Z,950,S,0.067,female,36
1303908,funded,2650,Personal Housing Expenses,Vietnam,town,2017-05-29T02:10:03Z,2017-06-28T02:10:03Z,2650,M,NA,NA,NA
1303895,funded,2225,Primary/secondary school costs,Vietnam,town,2017-05-29T02:00:02Z,2017-06-28T02:00:02Z,2225,NA,NA,NA,NA
1306191,funded,2100,Bakery,Paraguay,town,2017-05-29T02:00:02Z,2017-06-28T02:00:02Z,2100,NA,NA,NA,NA
1303893,funded,2000,Primary/secondary school costs,Vietnam,town,2017-05-29T01:50:02Z,2017-06-28T01:50:02Z,2000,NA,NA,NA,NA
1307224,funded,6400,Cosmetics Sales,Paraguay,town,2017-05-29T01:50:02Z,2017-06-28T01:50:02Z,6400,NA,NA,NA,NA
1301184,fundraising,250,Livestock,Mali,town,2017-05-29T01:40:03Z,2017-06-28T01:40:03Z,5550,NA,NA,NA,NA
1303888,fundraising,600,Personal Housing Expenses,Vietnam,town,2017-05-29T01:40:03Z,2017-06-28T01:40:03Z,2975,NA,NA,NA,NA
1303894,fundraising,225,Farming,Cambodia,town,2017-05-29T01:40:02Z,2017-06-28T01:40:02Z,500,S,0,female,82.7
1303890,funded,2000,Personal Housing Expenses,Vietnam,town,2017-05-29T01:30:04Z,2017-06-28T01:30:04Z,2000,NA,NA,NA,NA
1303891,fundraising,200,Personal Housing Expenses,Cambodia,town,2017-05-29T01:30:03Z,2017-06-28T01:30:03Z,1000,S,0,male,23.5
1303885,funded,300,Restaurant,Pakistan,town,2017-05-29T01:20:04Z,2017-06-28T01:20:04Z,300,S,0.013,female,19.1
1303887,funded,1200,Farming,Vietnam,town,2017-05-29T01:20:04Z,2017-06-28T01:20:04Z,1200,NA,NA,NA,NA
1303889,funded,1775,Pigs,Vietnam,town,2017-05-29T01:20:04Z,2017-06-28T01:20:04Z,1775,NA,NA,NA,NA
1303886,fundraising,150,Farming,Cambodia,town,2017-05-29T01:20:03Z,2017-06-28T01:20:03Z,1000,M,NA,NA,NA
1303881,funded,1775,Farming,Vietnam,town,2017-05-29T01:10:07Z,2017-06-28T01:10:07Z,1775,NA,NA,NA,NA
1303883,funded,1050,Farming,Cambodia,town,2017-05-29T01:10:07Z,2017-06-28T01:10:07Z,1050,M,NA,NA,NA
1303884,funded,2000,Higher education costs,Vietnam,town,2017-05-29T01:10:07Z,2017-06-28T01:10:07Z,2000,NA,NA,NA,NA
1307854,funded,775,Personal Expenses,Peru,town,2017-05-29T01:10:07Z,2017-06-28T01:10:07Z,775,NA,NA,NA,NA
1307861,fundraising,375,Fruits & Vegetables,El Salvador,town,2017-05-29T01:10:06Z,2017-06-28T01:10:06Z,500,S,0.097,male,59.5
1303882,funded,250,Fishing,Philippines,town,2017-05-29T01:10:05Z,2017-06-28T01:10:05Z,250,S,0.99,female,49.5
1303878,funded,500,Pigs,Cambodia,town,2017-05-29T01:00:07Z,2017-06-28T01:00:07Z,500,S,0.248,female,50.4
1303880,funded,600,Farming,Cambodia,town,2017-05-29T01:00:07Z,2017-06-28T01:00:07Z,600,M,NA,NA,NA
1303879,funded,400,Pigs,Philippines,town,2017-05-29T01:00:06Z,2017-06-28T01:00:06Z,400,S,0.031,male,56.1
1307204,funded,300,Higher education costs,Paraguay,town,2017-05-29T01:00:03Z,2017-06-28T01:00:03Z,300,S,0.02,female,18.2
1305686,fundraising,75,General Store,Mozambique,town,2017-05-29T01:00:02Z,2017-06-28T01:00:02Z,2025,S,0.138,male,22
1307849,fundraising,175,Farming,El Salvador,town,2017-05-29T00:50:06Z,2017-06-28T00:50:06Z,300,S,0.03,male,31
1303877,funded,175,Fuel/Firewood,Philippines,town,2017-05-29T00:50:05Z,2017-06-28T00:50:05Z,175,S,0.007,female,47.9
1305618,funded,250,General Store,Mozambique,town,2017-05-29T00:50:02Z,2017-06-28T00:50:02Z,250,S,0.625,male,50.5
1307218,funded,200,Higher education costs,Paraguay,town,2017-05-29T00:50:02Z,2017-06-28T00:50:02Z,200,S,0.425,female,24.1
1307219,funded,200,Agriculture,El Salvador,town,2017-05-29T00:40:03Z,2017-06-28T00:40:03Z,200,S,0.146,male,47.8
1307838,fundraising,50,Agriculture,El Salvador,town,2017-05-29T00:40:03Z,2017-06-28T00:40:03Z,700,NA,NA,NA,NA
1307840,fundraising,325,General Store,El Salvador,town,2017-05-29T00:40:03Z,2017-06-28T00:40:03Z,1500,S,0.069,female,23.9
1307216,funded,200,Higher education costs,Paraguay,town,2017-05-29T00:40:02Z,2017-06-28T00:40:02Z,200,S,0.291,female,20.3
1301168,fundraising,150,Animal Sales,Mali,town,2017-05-29T00:30:04Z,2017-06-28T00:30:04Z,5450,NA,NA,NA,NA
1301177,fundraising,0,Agriculture,Cameroon,country,2017-05-29T00:30:04Z,2017-06-28T00:30:04Z,300,NA,NA,NA,NA
1307180,funded,300,Agriculture,El Salvador,town,2017-05-29T00:30:04Z,2017-06-28T00:30:04Z,300,S,0.162,female,36.4
1307199,funded,300,Higher education costs,Paraguay,town,2017-05-29T00:30:03Z,2017-06-28T00:30:03Z,300,S,0.489,male,27.7
1307793,funded,450,Food Stall,Bolivia,town,2017-05-29T00:30:02Z,2017-06-28T00:30:02Z,450,S,0.258,female,24.1
1307236,funded,5850,Clothing,Paraguay,town,2017-05-29T00:20:02Z,2017-06-28T00:20:02Z,5850,S,0.633,female,23.6
1303876,funded,875,Farming,Cambodia,town,2017-05-29T00:10:04Z,2017-06-28T00:10:04Z,875,S,0.057,female,37.2
1306907,funded,450,General Store,Honduras,town,2017-05-29T00:10:04Z,2017-06-28T00:10:04Z,450,S,0.053,female,47.7
1307220,funded,1850,Higher education costs,Paraguay,town,2017-05-29T00:10:03Z,2017-06-28T00:10:03Z,1850,NA,NA,NA,NA
1307232,funded,5875,Perfumes,Paraguay,town,2017-05-29T00:10:03Z,2017-06-28T00:10:03Z,5875,NA,NA,NA,NA
1302776,funded,1000,Farming,Cambodia,town,2017-05-29T00:10:02Z,2017-06-28T00:10:02Z,1000,NA,NA,NA,NA
1303873,funded,500,Cattle,Cambodia,town,2017-05-29T00:00:06Z,2017-06-28T00:00:05Z,500,S,0.186,female,40.7
1303872,funded,225,Cereals,Philippines,town,2017-05-29T00:00:05Z,2017-06-28T00:00:05Z,225,S,0.089,female,46.1
1307213,funded,300,Higher education costs,Paraguay,town,2017-05-29T00:00:03Z,2017-06-28T00:00:03Z,300,S,0.148,female,33
1307210,funded,200,Higher education costs,Paraguay,town,2017-05-29T00:00:02Z,2017-06-28T00:00:02Z,200,S,0.151,female,44.8
1303870,fundraising,0,Farming,Cambodia,town,2017-05-28T23:50:06Z,2017-06-27T23:50:06Z,625,S,0.284,female,31.1
1303871,funded,275,General Store,Philippines,town,2017-05-28T23:50:05Z,2017-06-27T23:50:05Z,275,S,0.002,female,74.2
1302778,funded,125,General Store,Philippines,town,2017-05-28T23:50:03Z,2017-06-27T23:50:03Z,125,S,0.617,female,73
1301172,fundraising,25,Fruits & Vegetables,Senegal,country,2017-05-28T23:50:02Z,2017-06-27T23:50:02Z,875,M,NA,NA,NA
1307192,funded,1000,Dairy,Paraguay,town,2017-05-28T23:50:02Z,2017-06-27T23:50:02Z,1000,S,0.044,female,47.5
1307196,fundraising,50,General Store,Paraguay,town,2017-05-28T23:50:02Z,2017-06-27T23:50:02Z,825,S,0.132,female,50.4
1307208,funded,200,Higher education costs,Paraguay,town,2017-05-28T23:50:02Z,2017-06-27T23:50:02Z,200,S,0.03,female,23.1
1303654,funded,475,Higher education costs,Uganda,town,2017-05-28T23:40:03Z,2017-06-27T23:40:03Z,475,S,0.134,female,32.6
1307181,fundraising,525,Services,Paraguay,town,2017-05-28T23:40:03Z,2017-06-27T23:40:02Z,1000,S,0.005,male,23.1
1303867,funded,175,Pigs,Philippines,town,2017-05-28T23:30:06Z,2017-06-27T23:30:06Z,175,S,0.072,male,26.2
1303868,funded,125,Home Appliances,Cambodia,town,2017-05-28T23:30:06Z,2017-06-27T23:30:06Z,125,M,NA,NA,NA
1306076,funded,500,Personal Medical Expenses,Mexico,town,2017-05-28T23:30:06Z,2017-06-27T23:30:06Z,500,S,0.42,female,55.4
1307178,fundraising,175,Bakery,Paraguay,town,2017-05-28T23:30:03Z,2017-06-27T23:30:03Z,825,S,0.752,female,40.4
1307172,funded,1000,Food Stall,Paraguay,town,2017-05-28T23:30:02Z,2017-06-27T23:30:02Z,1000,NA,NA,NA,NA
1301173,funded,275,Fruits & Vegetables,Cameroon,country,2017-05-28T23:20:03Z,2017-06-27T23:20:03Z,275,S,0,female,42.8
1307151,funded,600,Poultry,Ecuador,town,2017-05-28T23:20:03Z,2017-06-27T23:20:03Z,600,S,0.502,female,30.3
1303864,funded,875,Livestock,Cambodia,town,2017-05-28T23:10:06Z,2017-06-27T23:10:06Z,875,M,NA,NA,NA
1303863,funded,150,General Store,Philippines,town,2017-05-28T23:10:05Z,2017-06-27T23:10:05Z,150,S,0.97,female,44.8
1303865,funded,200,Fish Selling,Philippines,town,2017-05-28T23:10:05Z,2017-06-27T23:10:05Z,200,S,0.446,female,43
1302765,funded,525,General Store,Philippines,town,2017-05-28T23:10:02Z,2017-06-27T23:10:02Z,525,S,0.718,male,51.3
1303821,funded,225,Home Appliances,Cambodia,town,2017-05-28T23:00:09Z,2017-06-27T23:00:08Z,225,NA,NA,NA,NA
1303784,funded,225,Home Appliances,Cambodia,town,2017-05-28T23:00:08Z,2017-06-27T23:00:08Z,225,M,NA,NA,NA
1303853,fundraising,175,Farming,Cambodia,town,2017-05-28T23:00:08Z,2017-06-27T23:00:08Z,1350,M,NA,NA,NA
1303846,funded,250,Pigs,Philippines,town,2017-05-28T23:00:07Z,2017-06-27T23:00:06Z,250,S,0.526,female,59.1
1303848,funded,325,Pigs,Philippines,town,2017-05-28T23:00:07Z,2017-06-27T23:00:07Z,325,S,0.853,female,33.8
1303850,funded,625,Pigs,Philippines,town,2017-05-28T23:00:07Z,2017-06-27T23:00:07Z,625,S,0.309,female,26.3
